Record_ID,Compound_ID,Compound_Name,SMILES,StdInChl,StdInChIKey,Degradation_Target,Recruiter,Recruiter_UniProtID,Cell_Line,Assay,DC50,DC50_units,DC50_h,Dmax,Dmax_h,Dmax_conc,DOI,Connectivity_Key
27,26,CCT373566,C[C@H]1C[C@@H](O)CN(C2=NC(NC3=CC=C4C(=C3)C3=C(OCC(F)(F)[C@@H](C5CC5)N3)C(=O)N4C)=C(Cl)C=N2)C1,"InChI=1S/C26H29ClF2N6O3/c1-13-7-16(36)11-35(10-13)25-30-9-18(27)23(33-25)31-15-5-6-19-17(8-15)20-21(24(37)34(19)2)38-12-26(28,29)22(32-20)14-3-4-14/h5-6,8-9,13-14,16,22,32,36H,3-4,7,10-12H2,1-2H3,(H,30,31,33)/t13-,16+,22+/m0/s1",GSGDUDAFETZSPM-JWCWZOIMSA-N,BCL6,Unknown,,OCI-Ly1,,0.7,nM,,,,,https://doi.org/10.1021/acs.jmedchem.1c02175,GSGDUDAFETZSPM
1671,1468,PVTX-405(16a),CN1C=C(C2=CC=CC(CN3CCC4(CC3)COC3=C4C=CC4=C3CN([C@@H]3CCC(=O)NC3=O)C4=O)=C2)C=N1,"InChI=1S/C30H31N5O4/c1-33-16-21(14-31-33)20-4-2-3-19(13-20)15-34-11-9-30(10-12-34)18-39-27-23-17-35(25-7-8-26(36)32-28(25)37)29(38)22(23)5-6-24(27)30/h2-6,13-14,16,25H,7-12,15,17-18H2,1H3,(H,32,36,37)/t25-/m1/s1",SITNTOVOBBQZJQ-RUZDIDTESA-N,IKZF2,CRBN,Q96SW2,,HiBiT,0.7,nM,,,,,https://doi.org/10.1038/s41467-025-58431-z,SITNTOVOBBQZJQ
456,417,MG-Lin1,CC1=NN=C2C=CC(C3=CC=CC(N(C)C(=O)/C=C/C4=CC=C(C(F)(F)F)C=C4)=C3)=NN12,"InChI=1S/C23H18F3N5O/c1-15-27-28-21-12-11-20(29-31(15)21)17-4-3-5-19(14-17)30(2)22(32)13-8-16-6-9-18(10-7-16)23(24,25)26/h3-14H,1-2H3/b13-8+",ROVDMIUDPJJBBI-MDWZMJQESA-N,Lin28,RNF126,Q9BV68,PA-1,,0.7,μM,,,,,https://doi.org/10.1002/mabi.202400427,ROVDMIUDPJJBBI
595,550,27a,CN1C(=O)N(CCC(C)(C)O)C2=CC(NC3=NC(N4CCCC(C(F)(F)F)C4)=NC=C3Cl)=CC=C21,"InChI=1S/C23H28ClF3N6O2/c1-22(2,35)8-10-33-18-11-15(6-7-17(18)31(3)21(33)34)29-19-16(24)12-28-20(30-19)32-9-4-5-14(13-32)23(25,26)27/h6-7,11-12,14,35H,4-5,8-10,13H2,1-3H3,(H,28,29,30)",WXBNLEGNJQNAOI-UHFFFAOYSA-N,BCL6,Unknown,,SU-DHL-4,,0.75,μM,,,,,https://doi.org/10.1021/acs.jmedchem.9b02076,WXBNLEGNJQNAOI
1670,1467,16,CN1C=C(C2=CC=CC(CN3CCC4(CC3)COC3=C4C=CC4=C3CN(C3CCC(=O)NC3=O)C4=O)=C2)C=N1,"InChI=1S/C30H31N5O4/c1-33-16-21(14-31-33)20-4-2-3-19(13-20)15-34-11-9-30(10-12-34)18-39-27-23-17-35(25-7-8-26(36)32-28(25)37)29(38)22(23)5-6-24(27)30/h2-6,13-14,16,25H,7-12,15,17-18H2,1H3,(H,32,36,37)",SITNTOVOBBQZJQ-UHFFFAOYSA-N,IKZF2,CRBN,Q96SW2,,HiBiT,0.8,nM,,,,,https://doi.org/10.1038/s41467-025-58431-z,SITNTOVOBBQZJQ
435,401,HQ010,CC1=CN=C(NC(=O)CC2=CSC(NC3=NC=CC=C3)=N2)S1,"InChI=1S/C14H13N5OS2/c1-9-7-16-13(22-9)19-12(20)6-10-8-21-14(17-10)18-11-4-2-3-5-15-11/h2-5,7-8H,6H2,1H3,(H,15,17,18)(H,16,19,20)",IRVKFRZWUBEJNQ-UHFFFAOYSA-N,CDK12-CCNK,DDB1,Q16531,,,0.811,μM,,,,,https://doi.org/10.7554/eLife.59994,IRVKFRZWUBEJNQ
342,322,MGD-15,CC1=CC=C(CNC2=CC=CC3=C2CN(C)N(C2CCC(=O)NC2=O)C3=O)C=C1,"InChI=1S/C22H24N4O3/c1-14-6-8-15(9-7-14)12-23-18-5-3-4-16-17(18)13-25(2)26(22(16)29)19-10-11-20(27)24-21(19)28/h3-9,19,23H,10-13H2,1-2H3,(H,24,27,28)",BUNLELBHVDUDPW-UHFFFAOYSA-N,CK1α,CRBN,Q96SW2,HEK293T,,0.97,µM,,,,,https://doi.org/10.1186/s13045-024-01592-z,BUNLELBHVDUDPW
420,387,24,CC1=CC2ON=C(NC3=CC4=C(C=C3)C(=O)N(C3CCC(=O)NC3=O)C4)C2C=C1,"InChI=1S/C21H20N4O4/c1-11-2-4-15-17(8-11)29-24-19(15)22-13-3-5-14-12(9-13)10-25(21(14)28)16-6-7-18(26)23-20(16)27/h2-5,8-9,15-17H,6-7,10H2,1H3,(H,22,24)(H,23,26,27)",NCGUNOWSSSLNKH-UHFFFAOYSA-N,CK1α,CRBN,Q96SW2,,,1,nM,,94,24 h,10 μM,https://doi.org/10.1021/acsmedchemlett.4c00250,NCGUNOWSSSLNKH
27,26,CCT373566,C[C@H]1C[C@@H](O)CN(C2=NC(NC3=CC=C4C(=C3)C3=C(OCC(F)(F)[C@@H](C5CC5)N3)C(=O)N4C)=C(Cl)C=N2)C1,"InChI=1S/C26H29ClF2N6O3/c1-13-7-16(36)11-35(10-13)25-30-9-18(27)23(33-25)31-15-5-6-19-17(8-15)20-21(24(37)34(19)2)38-12-26(28,29)22(32-20)14-3-4-14/h5-6,8-9,13-14,16,22,32,36H,3-4,7,10-12H2,1-2H3,(H,30,31,33)/t13-,16+,22+/m0/s1",GSGDUDAFETZSPM-JWCWZOIMSA-N,BCL6,Unknown,,Karpas 422,,1,nM,,,,,https://doi.org/10.1021/acs.jmedchem.1c02175,GSGDUDAFETZSPM
11,11,26b,C[C@@H]1C[C@H](C)CN(C2=NC=C(Cl)C(NC3=CC=C4C(=C3)N(CCC(C)(C)O)C(=O)N4C)=C2)C1,"InChI=1S/C25H34ClN5O2/c1-16-10-17(2)15-30(14-16)23-12-20(19(26)13-27-23)28-18-6-7-21-22(11-18)31(24(32)29(21)5)9-8-25(3,4)33/h6-7,11-13,16-17,33H,8-10,14-15H2,1-5H3,(H,27,28)/t16-,17+",ZSNPZVSHDMCRMS-CALCHBBNSA-N,BCL6,Unknown,,SU-DHL-4,,1.8,μM,,,,,https://doi.org/10.1021/acs.jmedchem.9b02076,ZSNPZVSHDMCRMS
1227,1058,7,O=C1CCC(N2CC3=C(C=CC(NC(=O)C4=CC=C(F)C=C4)=C3)C2=O)C(=O)N1,"InChI=1S/C20H16FN3O4/c21-13-3-1-11(2-4-13)18(26)22-14-5-6-15-12(9-14)10-24(20(15)28)16-7-8-17(25)23-19(16)27/h1-6,9,16H,7-8,10H2,(H,22,26)(H,23,25,27)",XXJDKOPXHSTEEV-UHFFFAOYSA-N,CK1α,CRBN,Q96SW2,,,10,nM,,88,24 h,10 μM,https://doi.org/10.1021/acsmedchemlett.4c00250,XXJDKOPXHSTEEV
318,300,LC-04-113,CC1=C2N=C(C3=CC=C4C(=O)N(C5CCC(=O)NC5=O)CC4=C3)C=CN2N=C1,"InChI=1S/C20H17N5O3/c1-11-9-21-25-7-6-15(22-18(11)25)12-2-3-14-13(8-12)10-24(20(14)28)16-4-5-17(26)23-19(16)27/h2-3,6-9,16H,4-5,10H2,1H3,(H,23,26,27)",ZYTXPWPQWMJJJR-UHFFFAOYSA-N,CK1α,CRBN,Q96SW2,,Western Blot,10,nM,,91,,,https://doi.org/10.1021/jacsau.4c00762,ZYTXPWPQWMJJJR
358,338,ALV1,CC1=CC=C(NC(=O)CCC2=CC=CC(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)=C2)C=C1Cl,"InChI=1S/C25H23ClN4O5/c1-14-5-7-17(12-18(14)26)28-21(31)9-6-15-3-2-4-16(11-15)27-19-13-23(33)30(25(19)35)20-8-10-22(32)29-24(20)34/h2-5,7,11-13,20,27H,6,8-10H2,1H3,(H,28,31)(H,29,32,34)",YDYSAFPHVGVORZ-UHFFFAOYSA-N,IKZF2,CRBN,Q96SW2,,,10.3 ± 0.3,nM,,95.6 ± 0.7,,,https://doi.org/10.1038/s41589-021-00802-w,YDYSAFPHVGVORZ
40,37,ML 1-50,C=CS(=O)(=O)N1CCN(C(=O)C[C@@H]2N=C(C3=CC=C(Cl)C=C3)C3=C(SC(C)=C3C)N3C(C)=NN=C23)CC1,"InChI=1S/C25H27ClN6O3S2/c1-5-37(34,35)31-12-10-30(11-13-31)21(33)14-20-24-29-28-17(4)32(24)25-22(15(2)16(3)36-25)23(27-20)18-6-8-19(26)9-7-18/h5-9,20H,1,10-14H2,2-4H3/t20-/m0/s1",POWFMDMHDJBMQR-FQEVSTJZSA-N,BRD4-S,DCAF16,Q9NXF7,,,100,nM,,>90,24,1 μM,https://doi.org/10.1021/acscentsci.4c00286,POWFMDMHDJBMQR
1655,1452,13-7,CC(=O)NCCN(C1=NC(N2CC(OC3=NC=CS3)C2)=NC(N2CC3C(CCOC4=CC(C5=C(C)N=CS5)=CC=C4CNC(=O)[C@@H]4C[C@@H](O)CN4C(=O)[C@@H](NC(=O)C4(F)CC4)C(C)(C)C)C3C2)=N1)C(C)C,"InChI=1S/C49H65FN12O7S2/c1-27(2)61(15-13-51-29(4)63)46-57-44(59-22-33(23-59)69-47-52-14-17-70-47)56-45(58-46)60-24-35-34(36(35)25-60)10-16-68-38-18-30(39-28(3)54-26-71-39)8-9-31(38)20-53-41(65)37-19-32(64)21-62(37)42(66)40(48(5,6)7)55-43(67)49(50)11-12-49/h8-9,14,17-18,26-27,32-37,40,64H,10-13,15-16,19-25H2,1-7H3,(H,51,63)(H,53,65)(H,55,67)/t32-,34?,35?,36?,37+,40-/m1/s1",MCHONAYJGRIMOE-GUQIOIHDSA-N,BRD9,VHL,P40337,,,108,nM,,,,,https://doi.org/10.1021/jacs.3c08307,MCHONAYJGRIMOE
1231,1061,8,O=C1CCC(N2CC3=C(C=CC(NC(=O)C4=CC=CC=C4)=C3)C2=O)C(=O)N1,"InChI=1S/C20H17N3O4/c24-17-9-8-16(19(26)22-17)23-11-13-10-14(6-7-15(13)20(23)27)21-18(25)12-4-2-1-3-5-12/h1-7,10,16H,8-9,11H2,(H,21,25)(H,22,24,26)",CIVWAWPQWLUMPF-UHFFFAOYSA-N,CK1α,CRBN,Q96SW2,,,12,nM,,87,24 h,10 μM,https://doi.org/10.1021/acsmedchemlett.4c00250,CIVWAWPQWLUMPF
1227,1058,7,O=C1CCC(N2CC3=C(C=CC(NC(=O)C4=CC=C(F)C=C4)=C3)C2=O)C(=O)N1,"InChI=1S/C20H16FN3O4/c21-13-3-1-11(2-4-13)18(26)22-14-5-6-15-12(9-14)10-24(20(15)28)16-7-8-17(25)23-19(16)27/h1-6,9,16H,7-8,10H2,(H,22,26)(H,23,25,27)",XXJDKOPXHSTEEV-UHFFFAOYSA-N,IKZF1,CRBN,Q96SW2,,,12,nM,,12,24 h,10 μM,https://doi.org/10.1021/acsmedchemlett.4c00250,XXJDKOPXHSTEEV
1363,1172,LC-04-087,O=C1CCC(N2CC3=CC(C4=NC5=C(Cl)C=NN5C=C4)=CC=C3C2=O)C(=O)N1,"InChI=1S/C19H14ClN5O3/c20-13-8-21-25-6-5-14(22-17(13)25)10-1-2-12-11(7-10)9-24(19(12)28)15-3-4-16(26)23-18(15)27/h1-2,5-8,15H,3-4,9H2,(H,23,26,27)",VLQCOELYHBYNNI-UHFFFAOYSA-N,CK1α,CRBN,Q96SW2,,Western Blot,12,nM,,90,,,https://doi.org/10.1021/jacsau.4c00762,VLQCOELYHBYNNI
459,420,LC-04-162,CC1=NN2C=CC(C3=CC=C4C(=O)N(C5CCC(=O)NC5=O)CC4=C3)=NC2=C1Cl,"InChI=1S/C20H16ClN5O3/c1-10-17(21)18-22-14(6-7-26(18)24-10)11-2-3-13-12(8-11)9-25(20(13)29)15-4-5-16(27)23-19(15)28/h2-3,6-8,15H,4-5,9H2,1H3,(H,23,27,28)",KXNAVMGMZGFFGH-UHFFFAOYSA-N,CK1α,CRBN,Q96SW2,,Western Blot,12,nM,,89,,,https://doi.org/10.1021/jacsau.4c00762,KXNAVMGMZGFFGH
361,341,ALV2,CC1=CC=C(NC(=O)NC(C)(C)C2=CC=CC(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)=C2)C=C1Cl,"InChI=1S/C26H26ClN5O5/c1-14-7-8-17(12-18(14)27)29-25(37)31-26(2,3)15-5-4-6-16(11-15)28-19-13-22(34)32(24(19)36)20-9-10-21(33)30-23(20)35/h4-8,11-13,20,28H,9-10H2,1-3H3,(H2,29,31,37)(H,30,33,35)",YKFHBIMJVFQOQL-UHFFFAOYSA-N,IKZF1,CRBN,Q96SW2,,,12.1 ± 0.4,nM,,93.8 ± 0.6,,,https://doi.org/10.1038/s41589-021-00802-w,YKFHBIMJVFQOQL
863,794,F-Le,NC1=CC(F)=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,"InChI=1S/C13H12FN3O3/c14-6-3-7-8(9(15)4-6)5-17(13(7)20)10-1-2-11(18)16-12(10)19/h3-4,10H,1-2,5,15H2,(H,16,18,19)",ZLSXUIDRXBLOLG-UHFFFAOYSA-N,CK1α,CRBN,Q96SW2,,HiBit,121.5,nM,,47.35,,,https://doi.org/10.1038/s41467-023-40385-9,ZLSXUIDRXBLOLG
1361,1170,LC-02-047-P1,O=C1CCC(N2CC3=CC(C4=NC5=C(Br)C=NN5C=C4)=CC=C3C2=O)C(=O)N1,"InChI=1S/C19H14BrN5O3/c20-13-8-21-25-6-5-14(22-17(13)25)10-1-2-12-11(7-10)9-24(19(12)28)15-3-4-16(26)23-18(15)27/h1-2,5-8,15H,3-4,9H2,(H,23,26,27)",YEFAKXFTUMESCG-UHFFFAOYSA-N,CK1α,CRBN,Q96SW2,,Western Blot,14,nM,,86,,,https://doi.org/10.1021/jacsau.4c00762,YEFAKXFTUMESCG
1093,954,PT-179,O=C1CCC(N2C(=O)C3=C(C=C(N4CCOCC4)C=C3)C2=O)C(=O)N1,"InChI=1S/C17H17N3O5/c21-14-4-3-13(15(22)18-14)20-16(23)11-2-1-10(9-12(11)17(20)24)19-5-7-25-8-6-19/h1-2,9,13H,3-8H2,(H,18,21,22)",CCCSRHUSXCBFJZ-UHFFFAOYSA-N,eGFP(-SD36),CRBN,Q96SW2,,eGFP/mCherry,14.3,nM,,,,,https://doi.org/10.1126/science.adk4422,CCCSRHUSXCBFJZ
1364,1173,LC-04-075,O=C1CCC(N2CC3=CC(C4=NC5=CC=NN5C=C4)=CC=C3C2=O)C(=O)N1,"InChI=1S/C19H15N5O3/c25-17-4-3-15(18(26)22-17)23-10-12-9-11(1-2-13(12)19(23)27)14-6-8-24-16(21-14)5-7-20-24/h1-2,5-9,15H,3-4,10H2,(H,22,25,26)",JFGCAFRJJYPKRT-UHFFFAOYSA-N,CK1α,CRBN,Q96SW2,,Western Blot,141,nM,,79,,,https://doi.org/10.1021/jacsau.4c00762,JFGCAFRJJYPKRT
1362,1171,dCK1α-2,O=C1CCC(N2CC3=CC(C4=NC5=C(Cl)C(CN6CCOCC6)=NN5C=C4)=CC=C3C2=O)C(=O)N1,"InChI=1S/C24H23ClN6O4/c25-21-18(13-29-7-9-35-10-8-29)28-31-6-5-17(26-22(21)31)14-1-2-16-15(11-14)12-30(24(16)34)19-3-4-20(32)27-23(19)33/h1-2,5-6,11,19H,3-4,7-10,12-13H2,(H,27,32,33)",XIQNTJXNMQHUHV-UHFFFAOYSA-N,CK1α,CRBN,Q96SW2,,Western Blot,146,nM,,84,,,https://doi.org/10.1021/jacsau.4c00762,XIQNTJXNMQHUHV
824,761,18,N#CC1=CC(C(=O)NC2=CC3=C(C=C2)C(=O)N(C2CCC(=O)NC2=O)C3)=CC=C1,"InChI=1S/C21H16N4O4/c22-10-12-2-1-3-13(8-12)19(27)23-15-4-5-16-14(9-15)11-25(21(16)29)17-6-7-18(26)24-20(17)28/h1-5,8-9,17H,6-7,11H2,(H,23,27)(H,24,26,28)",LRPSTRPEQAKYBN-UHFFFAOYSA-N,CK1α,CRBN,Q96SW2,,,15,nM,,88,24 h,10 μM,https://doi.org/10.1021/acsmedchemlett.4c00250,LRPSTRPEQAKYBN
1667,1464,13,O=C1CCC(N2CC3=C(C=CC4=C3OCC43CCN(CC4CCCCC4)CC3)C2=O)C(=O)N1,"InChI=1S/C26H33N3O4/c30-22-9-8-21(24(31)27-22)29-15-19-18(25(29)32)6-7-20-23(19)33-16-26(20)10-12-28(13-11-26)14-17-4-2-1-3-5-17/h6-7,17,21H,1-5,8-16H2,(H,27,30,31)",OJSPFOUZDGKFOA-UHFFFAOYSA-N,IKZF2,CRBN,Q96SW2,,HiBiT,16,nM,,,,,https://doi.org/10.1038/s41467-025-58431-z,OJSPFOUZDGKFOA
1668,1465,14,O=C1CCC(N2CC3=C(C=CC4=C3OCC43CCN(CC4=CC=CC=N4)CC3)C2=O)C(=O)N1,"InChI=1S/C25H26N4O4/c30-21-7-6-20(23(31)27-21)29-14-18-17(24(29)32)4-5-19-22(18)33-15-25(19)8-11-28(12-9-25)13-16-3-1-2-10-26-16/h1-5,10,20H,6-9,11-15H2,(H,27,30,31)",YZHAQINEPFJCRZ-UHFFFAOYSA-N,IKZF2,CRBN,Q96SW2,,HiBiT,18,nM,,,,,https://doi.org/10.1038/s41467-025-58431-z,YZHAQINEPFJCRZ
859,791,Cl-Le,NC1=CC(Cl)=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,"InChI=1S/C13H12ClN3O3/c14-6-3-7-8(9(15)4-6)5-17(13(7)20)10-1-2-11(18)16-12(10)19/h3-4,10H,1-2,5,15H2,(H,16,18,19)",UKKIIMSPHWNLNC-UHFFFAOYSA-N,IKZF1,CRBN,Q96SW2,,HiBit,190.5,nM,,71.96,,,https://doi.org/10.1038/s41467-023-40385-9,UKKIIMSPHWNLNC
1261,1080,21,O=C1CCC(N2CC3=C(C=CC(NC4=NN=C5C=CC=CC54)=C3)C2=O)C(=O)N1,"InChI=1S/C20H17N5O3/c26-17-8-7-16(19(27)22-17)25-10-11-9-12(5-6-13(11)20(25)28)21-18-14-3-1-2-4-15(14)23-24-18/h1-6,9,14,16H,7-8,10H2,(H,21,24)(H,22,26,27)",DFWFWUACKACIKL-UHFFFAOYSA-N,CK1α,CRBN,Q96SW2,,,2,nM,,89,24 h,10 μM,https://doi.org/10.1021/acsmedchemlett.4c00250,DFWFWUACKACIKL
1263,1082,SJ3149,O=C1CCC(N2CC3=C(C=CC(NC4=NOC5C=CC=CC45)=C3)C2=O)C(=O)N1,"InChI=1S/C20H18N4O4/c25-17-8-7-15(19(26)22-17)24-10-11-9-12(5-6-13(11)20(24)27)21-18-14-3-1-2-4-16(14)28-23-18/h1-6,9,14-16H,7-8,10H2,(H,21,23)(H,22,25,26)",QEPOWTIIZZQQBU-UHFFFAOYSA-N,CK1α,CRBN,Q96SW2,,,2,nM,,95,24 h,10 μM,https://doi.org/10.1038/s41467-024-44698-1,QEPOWTIIZZQQBU
59,54,10a,CC(=O)N[C@@H]1C[C@H](C)CN(C2=NC(NC3=CC=C4C(=C3)C3=C(OCC(F)(F)[C@@H](C5CC5)N3)C(=O)N4C)=C(Cl)C=N2)C1,"InChI=1S/C28H32ClF2N7O3/c1-14-8-18(33-15(2)39)12-38(11-14)27-32-10-20(29)25(36-27)34-17-6-7-21-19(9-17)22-23(26(40)37(21)3)41-13-28(30,31)24(35-22)16-4-5-16/h6-7,9-10,14,16,18,24,35H,4-5,8,11-13H2,1-3H3,(H,33,39)(H,32,34,36)/t14-,18+,24+/m0/s1",YJEGTRPXGMXUTO-NDGOPHNLSA-N,BCL6,Unknown,,OCI-Ly1,,2.2,nM,,,,,https://doi.org/10.1021/acs.jmedchem.1c02175,YJEGTRPXGMXUTO
429,395,HQ009,CC1=CN=C(NC(=O)CC2=CSC(NC3=NC(C(F)(F)F)=CC=C3)=N2)S1,"InChI=1S/C15H12F3N5OS2/c1-8-6-19-13(26-8)23-12(24)5-9-7-25-14(20-9)22-11-4-2-3-10(21-11)15(16,17)18/h2-4,6-7H,5H2,1H3,(H,19,23,24)(H,20,21,22)",JOEZMQAHQHRTDZ-UHFFFAOYSA-N,CDK12-CCNK,DDB1,Q16531,,,2.357,μM,,,,,https://doi.org/10.7554/eLife.59994,JOEZMQAHQHRTDZ
358,338,ALV1,CC1=CC=C(NC(=O)CCC2=CC=CC(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)=C2)C=C1Cl,"InChI=1S/C25H23ClN4O5/c1-14-5-7-17(12-18(14)26)28-21(31)9-6-15-3-2-4-16(11-15)27-19-13-23(33)30(25(19)35)20-8-10-22(32)29-24(20)34/h2-5,7,11-13,20,27H,6,8-10H2,1H3,(H,28,31)(H,29,32,34)",YDYSAFPHVGVORZ-UHFFFAOYSA-N,IKZF1,CRBN,Q96SW2,,,2.5 ± 0.9,nM,,96.8 ± 0.7,,,https://doi.org/10.1038/s41589-021-00802-w,YDYSAFPHVGVORZ
573,530,9a,CN1C(=O)C2=C(N[C@H](C3CC3)C(F)(F)CO2)C2=CC(NC3=C(Cl)C=NC(N4CCC(F)(F)[C@@H](CO)C4)=N3)=CC=C21,"InChI=1S/C26H27ClF4N6O3/c1-36-18-5-4-15(8-16(18)19-20(23(36)39)40-12-26(30,31)21(34-19)13-2-3-13)33-22-17(27)9-32-24(35-22)37-7-6-25(28,29)14(10-37)11-38/h4-5,8-9,13-14,21,34,38H,2-3,6-7,10-12H2,1H3,(H,32,33,35)/t14-,21-/m1/s1",WAMJDHFDXROKDA-SPLOXXLWSA-N,BCL6,Unknown,,OCI-Ly1,,2.7,nM,,,,,https://doi.org/10.1021/acs.jmedchem.1c02175,WAMJDHFDXROKDA
320,302,SJ0040,CC1=CC(C(=O)NC2=CC3=C(C=C2)C(=O)N(C2CCC(=O)NC2=O)C3)=CC=C1,"InChI=1S/C21H19N3O4/c1-12-3-2-4-13(9-12)19(26)22-15-5-6-16-14(10-15)11-24(21(16)28)17-7-8-18(25)23-20(17)27/h2-6,9-10,17H,7-8,11H2,1H3,(H,22,26)(H,23,25,27)",HKQXTORGXDGFIQ-UHFFFAOYSA-N,CK1α,CRBN,Q96SW2,,,20,nM,,88.3,24 h,10 μM,https://doi.org/10.1038/s41467-024-44698-1,HKQXTORGXDGFIQ
863,794,F-Le,NC1=CC(F)=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,"InChI=1S/C13H12FN3O3/c14-6-3-7-8(9(15)4-6)5-17(13(7)20)10-1-2-11(18)16-12(10)19/h3-4,10H,1-2,5,15H2,(H,16,18,19)",ZLSXUIDRXBLOLG-UHFFFAOYSA-N,IKZF1,CRBN,Q96SW2,,HiBit,21.54,nM,,41.54,,,https://doi.org/10.1038/s41467-023-40385-9,ZLSXUIDRXBLOLG
1256,1075,9,O=C1CCC(N2CC3=C(C=CC(NC(=O)C4CCCCC4)=C3)C2=O)C(=O)N1,"InChI=1S/C20H23N3O4/c24-17-9-8-16(19(26)22-17)23-11-13-10-14(6-7-15(13)20(23)27)21-18(25)12-4-2-1-3-5-12/h6-7,10,12,16H,1-5,8-9,11H2,(H,21,25)(H,22,24,26)",XOQKZQJWZWHWDF-UHFFFAOYSA-N,CK1α,CRBN,Q96SW2,,,23,nM,,80,24 h,10 μM,https://doi.org/10.1021/acsmedchemlett.4c00250,XOQKZQJWZWHWDF
859,791,Cl-Le,NC1=CC(Cl)=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,"InChI=1S/C13H12ClN3O3/c14-6-3-7-8(9(15)4-6)5-17(13(7)20)10-1-2-11(18)16-12(10)19/h3-4,10H,1-2,5,15H2,(H,16,18,19)",UKKIIMSPHWNLNC-UHFFFAOYSA-N,CK1α,CRBN,Q96SW2,,HiBit,230.1,nM,,71.38,,,https://doi.org/10.1038/s41467-023-40385-9,UKKIIMSPHWNLNC
591,547,3,CN1C(=O)N(CCC(C)(C)O)C2=CC(NC3=C(Cl)C=NC(N4CCC(F)(F)C(O)C4)=N3)=CC=C21,"InChI=1S/C22H27ClF2N6O3/c1-21(2,34)6-9-31-16-10-13(4-5-15(16)29(3)20(31)33)27-18-14(23)11-26-19(28-18)30-8-7-22(24,25)17(32)12-30/h4-5,10-11,17,32,34H,6-9,12H2,1-3H3,(H,26,27,28)",TUBBGJWQRZERCH-UHFFFAOYSA-N,BCL6,Unknown,,OCI-Ly1,,276,nM,,,,,https://doi.org/10.1021/acs.jmedchem.1c02175,TUBBGJWQRZERCH
1275,1092,5,O=C1CCC(N2CC3=C(C=CC=C3CNC(=O)C3=CC=C(F)C=C3)C2=O)C(=O)N1,"InChI=1S/C21H18FN3O4/c22-14-6-4-12(5-7-14)19(27)23-10-13-2-1-3-15-16(13)11-25(21(15)29)17-8-9-18(26)24-20(17)28/h1-7,17H,8-11H2,(H,23,27)(H,24,26,28)",QYERRCYEYNDQFV-UHFFFAOYSA-N,CK1α,CRBN,Q96SW2,,,28,nM,,82,24 h,10 μM,https://doi.org/10.1021/acsmedchemlett.4c00250,QYERRCYEYNDQFV
413,381,15,CC1=CC=CC=C1C(=O)NC1=CC2=C(C=C1)C(=O)N(C1CCC(=O)NC1=O)C2,"InChI=1S/C21H19N3O4/c1-12-4-2-3-5-15(12)19(26)22-14-6-7-16-13(10-14)11-24(21(16)28)17-8-9-18(25)23-20(17)27/h2-7,10,17H,8-9,11H2,1H3,(H,22,26)(H,23,25,27)",YDKGAFLLEDYAIB-UHFFFAOYSA-N,CK1α,CRBN,Q96SW2,,,28,nM,,80,24 h,10 μM,https://doi.org/10.1021/acsmedchemlett.4c00250,YDKGAFLLEDYAIB
611,564,MGD-4,CN1CC2=C(N)C=CC=C2C(=O)N1C1CCC(=O)NC1=O,"InChI=1S/C14H16N4O3/c1-17-7-9-8(3-2-4-10(9)15)14(21)18(17)11-5-6-12(19)16-13(11)20/h2-4,11H,5-7,15H2,1H3,(H,16,19,20)",MXJNMZBXMSTPNN-UHFFFAOYSA-N,IKZF1,CRBN,Q96SW2,HEK293T,,292.9,nM,,,,,https://doi.org/10.1186/s13045-024-01592-z,MXJNMZBXMSTPNN
610,563,MGD-28,CN1CC2=C(C=CC=C2NCC2=CC=C(CN3CCN(C4=CC(F)=C(C#N)C=C4)CC3)C=C2)C(=O)N1C1CCC(=O)NC1=O,"InChI=1S/C33H34FN7O3/c1-38-21-27-26(33(44)41(38)30-11-12-31(42)37-32(30)43)3-2-4-29(27)36-19-22-5-7-23(8-6-22)20-39-13-15-40(16-14-39)25-10-9-24(18-35)28(34)17-25/h2-10,17,30,36H,11-16,19-21H2,1H3,(H,37,42,43)",JICHBFQDRLGJTM-UHFFFAOYSA-N,IKZF1,CRBN,Q96SW2,HEK293T,,3.8,nM,,,,,https://doi.org/10.1186/s13045-024-01592-z,JICHBFQDRLGJTM
